longitude,latitude
-88.4333333,42.5916667
-117.2902778,34.5361111
-89.6194444,38.51
-94.8252778,38.7430556
-91.0016667,37.6361111
-80.83,27.2436111
-78.9361111,42.4630556
-95.2216667,41.4775
-121.8938889,37.3394444
-71.8816667,41.4408333
-124.4072222,43.1191667
-73.9213889,41.7002778
-91.6408333,35.7697222
-82.7194444,28.2438889
-90.075,29.9544444
-91.2394444,43.8013889
-111.8983333,33.5091667
-84.3805556,43.6727778
-104.8208333,38.8338889
-87.8611111,41.12
-74.2191667,42.2136111
-78.8805556,43.0202778
-80.1322222,26.1719444
-80.9830556,29.1758333
-82.5308333,27.3361111
-81.685,35.7452778
-71.4552778,42.9955556
-81.0230556,29.2105556
-112.0733333,33.4483333
-75.1866667,40.7833333
-108.2797222,32.77
-111.8405556,33.3061111
-81.5191667,41.0813889
-77.2875,37.3041667
-80.1275,26.0966667
-112.0733333,33.4483333
-95.235,38.9716667
-80.5886111,28.1486111
-87.2608333,31
-77.1713889,38.8822222
-118.2427778,34.0522222
-117.425,47.6588889
-84.3880556,33.7488889
-116.9616667,32.7947222
-88.4152778,44.2619444
-86.6477778,36.2597222
-112.3572222,33.4933333
-97.6252778,36.1538889
-80.0944444,26.9338889
-86.7483333,34.6991667
-81.685,35.7452778
-98.4933333,29.4238889
-90.2708333,36.9355556
-98.4933333,29.4238889
-121.9127778,47.6480556
-121.4933333,38.5816667
-85.1647222,34.2569444
-97.9411111,29.8830556
-82.3791667,34.1780556
-77.3536111,40.5375
-76.4283333,36.9786111
-91.4083333,45.4236111
-81.6747222,36.2166667
-73.4261111,40.8680556
-74.9063889,38.935
-157.8583333,21.3069444
-85.6680556,42.9633333
-81.685,35.7452778
-117.1475,33.4936111
-103.2305556,44.0805556
-103.1836111,36.4516667
-112.0733333,33.4483333
-95.3630556,29.7630556
-90.0488889,35.1494444
-73.3038889,41.4138889
-87.1638889,30.3569444
-87.2169444,30.4211111
-119.0366667,34.2163889
-122.2697222,37.8044444
-84.0530556,39.0541667
-77.2305556,42.9697222
-87.9083333,42.19
-122.7133333,38.4405556
-97.4311111,38.1383333
-70.6677778,41.9583333
-118.4483333,34.1511111
-85.6680556,42.9633333
-122.1622222,47.7544444
-92.3338889,38.9516667
-74.285,40.5575
-93.1336111,35.2783333
-77.5066667,37.6658333
-93.9991667,44.1636111
-90.1716667,44.6688889
-115.1363889,36.175
-81.3386111,28.7027778
-71.4655556,43.0966667
-117.8694444,33.8722222
-122.2844444,38.2972222
-81.6447222,28.8022222
-85.7594444,38.2541667
-82.4586111,27.9472222
-117.3,34.4263889
-80.3330556,41.1222222
-83.7825,42.8144444
-86.5108333,40.2794444
-80.1869444,25.8897222
-80.0833333,26.3583333
-109.3330556,35.2163889
-112.4677778,34.54
-97.3961111,27.8002778
-116.2025,43.6136111
-96.4638889,36.31
-81.2547222,35.4736111
-118.2427778,34.0522222
-122.4841667,37.8591667
-84.0372222,41.8975
-123.0855556,44.0522222
-73.9638889,40.9572222
-112.0733333,33.4483333
-71.1027778,42.125
-122.1383333,41.2558333
-82.2252778,36.8416667
-92.4041667,34.8666667
-119.2911111,47.6113889
-122.1952778,39.7475
-81.6558333,30.3319444
-74.9594444,40.5819444
-82.9988889,39.9611111
-85.3863889,40.1933333
-123.2066667,39.1502778
-90.4205556,35.5327778
-90.5072222,35.6736111
-78.9286111,39.6580556
-114.6236111,32.7252778
-121.19,39.1961111
-72.5025,44.1969444
-69.8152778,43.8205556
-121.2711111,38.6447222
-86.5841667,33.1102778
-86.8127778,33.66
-84.2808333,30.4380556
-85.3905556,31.2230556
-83.7133333,33.7947222
-71.8127778,42.7672222
-79.1775,35.72
-77.4605556,37.5536111
-84.5144444,33.8838889
-73.7566667,42.6525
-80.3258333,27.4463889
-82.7138889,29.9230556
-80.0055556,35.9555556
-85.2327778,35.1405556
-80.0572222,26.6155556
-83.6663889,34.3875
-80.1938889,25.7738889
-75.9783333,36.8527778
-82.4469444,29.3872222
-83.7202778,33.9925
-72.5502778,44.3736111
-81.5319444,35.8072222
-83.2352778,34.3697222
-82.6394444,30.1894444
-80.1938889,25.7738889
-121.8736111,37.6625
-84.9191667,33.7319444
-116.9577778,33.7838889
-82.4586111,27.9472222
-71.0902778,41.9
-88.6422222,46.0927778
-70.4816667,41.6483333
-101.8308333,35.2219444
-120.7975,38.7297222
-117.1963889,33.7091667
-122.3138889,47.8211111
-83.4327778,38.1838889
-122.5291667,45.4469444
-89.9530556,38.8113889
-76.8847222,40.2736111
-122.4869444,48.7597222
-78.8786111,42.8863889
-77.25,38.6580556
-105.2166667,38.4
-104.8208333,38.8338889
-90.475,29.8236111
-73.9113889,41.5963889
-86.93,35.7511111
-73.3038889,41.4138889
-91.7380556,45.5061111
-77.4605556,37.5536111
-77.4605556,37.5536111
-79.9416667,37.2708333
-86.7844444,36.1658333
-95.3630556,29.7630556
-90.7052778,43.1344444
-105.0891667,39.9936111
-95.9925,36.1538889
-122.7,38.3397222
-82.8002778,27.9655556
-82.425,42.9708333
-157.8583333,21.3069444
-90.0655556,30.3580556
-89.8611111,37.7241667
-116.1333333,33.1444444
-79.7627778,34.1952778
-104.8208333,38.8338889
-74.8238889,39.9008333
-95.9375,41.2586111
-73.1002778,43.8963889
-118.2130556,34.1388889
-118.1436111,34.1477778
-93.6088889,41.6005556
-78.5125,33.8805556
-105.1013889,40.1672222
-81.8725,26.6402778
-78.8905556,34.0561111
-112.1583333,34.345
-78.6144444,33.8730556
-108.55,39.0638889
-95.0477778,34.7513889
-80.1938889,25.7738889
-82.1308333,33.5336111
-86.93,35.7511111
-92.1341667,29.9744444
-73.2052778,41.1669444
-83.7530556,42.6566667
-82.1983333,33.4502778
-98.39,34.6086111
-111.3,47.5002778
-112.0733333,33.4483333
-76.51,37.2386111
-94.5316667,38.8119444
-94.5316667,38.8119444
-94.6705556,38.9822222
-81.3794444,28.5380556
-112.3575,33.4352778
-92.6030556,47.3069444
-90.1527778,29.9838889
-147.7163889,64.8377778
-149.9002778,61.2180556
-86.8025,33.5205556
-87.1638889,30.3569444
-122.3308333,47.6063889
-104.8208333,38.8338889
-118.3955556,34.0211111
-87.2169444,30.4211111
-71.6944444,42.9761111
-89.9919444,38.4086111
-77.7908333,35.9380556
-117.395,34.0702778
-84.3880556,38.9594444
-73.4083333,41.1175
-93.2980556,37.2152778
-111.7883333,33.3527778
-104.8208333,38.8338889
-76.2752778,36.8188889
-90.7105556,42.8475
-96.6086111,33.6355556
-89.0580556,42.32
-118.1436111,34.1477778
-95.3630556,29.7630556
-95.3630556,29.7630556
-105.2888889,38.9458333
-118.2427778,34.0522222
-90.4891667,33.1841667
-119.0744444,37.7797222
-83.1447222,42.4894444
-95.3630556,29.7630556
-80.1791667,26.2513889
-73.9819444,40.3302778
-77.7202778,39.6416667
-77.2016667,39.1433333
-77.4755556,38.7508333
-76.6125,39.2902778
-76.9372222,38.9805556
-97.1327778,33.2147222
-77.8208333,39.6005556
-97.3205556,32.7252778
-96.5769444,33.4213889
-96.5769444,33.4213889
-96.1105556,33.1383333
-80.3594444,36.2805556
-87.65,41.85
-122.4183333,37.775
-121.8836111,38.0280556
-83.825,41.8091667
-82.9988889,39.9611111
-114.6236111,32.7252778
-113.6533333,37.1330556
-111.9452778,48.1702778
-117.1563889,32.7152778
-117.1563889,32.7152778
-80.1102778,40.3561111
-70.9761111,43.3044444
-121.8363889,39.7286111
-73.9875,41.2294444
-117.8669444,33.7455556
-84.2808333,30.4380556
-86.7483333,34.6991667
-86.7483333,34.6991667
-86.3541667,35.5916667
-75.9416667,39.6
-84.4013889,42.2458333
-92.445,31.3111111
-79.3983333,36.8255556
-93.0425,44.8480556
-117.3497222,33.1580556
-82.0647222,35.9152778
-91.1544444,30.4505556
-83.8886111,42.3383333
-93.75,32.525
-75.1447222,39.7663889
-77.1530556,39.0838889
-93.3477778,44.9483333
-75.1769444,39.2966667
-80.3258333,27.4463889
-117.1475,33.4936111
-74.1727778,40.7355556
-72.0338889,43.495
-80.23,27.2541667
-106.6505556,35.0844444
-80.2708333,26.2708333
-87.3958333,39.7944444
-121.2755556,37.8227778
-70.4433333,43.5008333
-74.6647222,40.1811111
-85.8280556,41.5002778
-85.8280556,41.5002778
-118.3269444,33.3427778
-93.7377778,36.4011111
-94.5316667,38.8119444
-77.0366667,38.895
-88.4194444,41.2413889
-117.0422222,34.0336111
-71.1855556,44.4686111
-117.2383333,47.6733333
-80.7683333,40.7719444
-82.6841667,35.7972222
-120.5897222,35.1186111
-111.8902778,40.7608333
-121.4933333,38.5816667
-71.35,42.2833333
-97.8383333,43.1880556
-121.8836111,38.0280556
-86.7844444,36.1658333
-111.7602778,34.8697222
-74.3163889,40.5291667
-91.5294444,33.1869444
-94.88,47.4736111
-149.9002778,61.2180556
-117.8991667,33.9166667
-89.5013889,43.2505556
-119.8127778,39.5297222
-71.1172222,43.6852778
-71.2202778,43.8788889
-88.3333333,42.8666667
-88.6238889,44.1916667
-83.2113889,42.5466667
-108.7566667,44.7538889
-97.4777778,35.6527778
-117.8894444,34.09
-82.9988889,39.9611111
-73.9213889,41.7002778
-74.2636111,40.6975
-85.3097222,35.0455556
-68.6938889,44.8261111
-83.1766667,35.3136111
-83.1766667,35.3136111
-80.9025,28.9886111
-118.3258333,34.0983333
-85.7594444,38.2541667
-74.9133333,41.9452778
-89.6313889,34.1513889
-118.2427778,34.0522222
-86.8688889,35.925
-76.4283333,36.9786111
-96.9952778,37.2397222
-117.0833333,32.64
-106.6505556,35.0844444
-81.3794444,28.5380556
-96.7713889,34.0902778
-89.4011111,43.0730556
-86.3,32.3666667
-112.2488889,48.3077778
-82.1402778,29.1869444
-95.2438889,29.4236111
-94.5783333,39.0997222
-88.6875,30.5402778
-112.1386111,36.0544444
-94.4152778,39.0911111
-81.6447222,41.0988889
-71.3047222,42.8005556
-97.1077778,32.7355556
-122.675,45.5236111
-88.2313889,43.0116667
-83.7247222,35.8905556
-84.1766667,42.9977778
-87.8538889,41.6302778
-94.5783333,39.0997222
-122.3308333,47.6063889
-92.3338889,38.9516667
-71.4166667,41.7
-88.1472222,41.7858333
-122.4183333,37.775
-97.2825,36.8044444
-122.0297222,36.9741667
-121.8938889,37.3394444
-85.9666667,40.4780556
-74.0758333,40.9444444
-81.625,26.625
-85.6205556,44.7630556
-122.7319444,39.0263889
-77.9969444,38.4730556
-86.1275,40.0427778
-77.9930556,35.3847222
-95.2088889,29.6908333
-119.9005556,46.2511111
-92.3338889,38.9516667
-92.3338889,38.9516667
-89.4011111,43.0730556
-79.6647222,36.3547222
-159.4122222,22.2119444
-159.4122222,22.2119444
-159.5094444,21.9219444
-159.5094444,21.9219444
-159.5094444,21.9219444
-83.63,42.9275
-114.3366667,48.4111111
-98.8647222,48.1127778
-87.8002778,42.1816667
-86.25,41.6833333
-95.3377778,41.4766667
-81.3386111,28.7027778
-122.675,45.5236111
-156.47,20.8947222
-82.6794444,27.7705556
-117.3127778,34.0738889
-88.0502778,41.7469444
-94.5783333,39.0997222
-118.2427778,34.0522222
-95.235,38.9716667
-74.1147222,40.6686111
-105.9597222,32.8994444
-108.2797222,32.77
-106.6505556,35.0844444
-104.7608333,39.5186111
-104.8208333,38.8338889
-97.0630556,35.6941667
-101.7097222,39.3508333
-95.0813889,38.7183333
-77.3975,34.5525
-106.4863889,31.7586111
-95.235,38.9716667
-94.8188889,38.8813889
-96.1086111,36.1397222
-94.8827778,36.3919444
-98.3416667,40.925
-97.6019444,32.6958333
-94.8188889,38.8813889
-101.9183333,34.9802778
-93.7572222,30.8483333
-101.2002778,30.71
-96.7294444,32.9480556
-96.1752778,43.0797222
-97.3372222,37.6922222
-96.9952778,37.2397222
-97.6452778,42.5988889
-94.5783333,39.0997222
-93.9577778,44.3236111
-95.235,38.9716667
-97.9547222,35.5322222
-95.3058333,33.3491667
-84.1613889,39.2333333
-96.1138889,35.9986111
-94.5402778,36.1880556
-97.7969444,32.7591667
-101.4783333,32.2502778
-73.9919444,40.4036111
-97.5161111,35.4675
-121.9844444,47.7425
-122.8477778,45.8191667
-84.4569444,39.1619444
-115.1363889,36.175
-121.4933333,38.5816667
-79.9311111,32.7763889
-74.0063889,40.7141667
-82.5308333,27.3361111
-98.9788889,32.3880556
-71.7311111,43.0947222
-77.1875,38.7891667
-74.0669444,41.0233333
-87.5286111,38.6772222
-92.3338889,38.9516667
-108.3008333,45.8994444
-102.3244444,33.9172222
-89.9694444,35.705
-122.2075,47.6816667
-119.7819444,36.3008333
-102.7891667,46.8791667
-83.0361111,42.7244444
-121.8938889,37.3394444
-111.7883333,33.3527778
-70.4944444,41.7588889
-82.8122222,39.9547222
-74.1552778,39.9091667
-74.1727778,40.7355556
-87.9063889,43.0388889
-111.8219444,33.4222222
-89.5744444,44.5236111
-77.0352778,40.1108333
-122.4333333,47.1041667
-76.6125,39.2902778
-73.0763889,41.3966667
-117.3952778,33.9533333
-96.6986111,33.0197222
-122.3308333,47.6063889
-96.4594444,32.9311111
-115.1363889,36.175
-72.3016667,41.7019444
-83.1141667,40.0991667
-124.2166667,43.3666667
-122.8658333,45.4944444
-123.9488889,40.4005556
-87.4580556,38.805
-123.3544444,39.4097222
-123.3544444,39.4097222
-123.3544444,39.4097222
-122.5691667,45.4077778
-96.6666667,40.8
-96.5386111,33.015
-111.8561111,48.5052778
-108.2797222,32.77
-84.6769444,34.0658333
-84.4777778,37.9886111
-99.7963889,32.2094444
-82.6016667,34.8297222
-82.1402778,29.1869444
-86.0066667,34.0141667
-113.2125,32.8580556
-94.8833333,39.0597222
-80.79,41.865
-77.5463889,34.4269444
-111.6702778,32.7558333
-84.2808333,30.4380556
-97.4777778,35.6527778
-84.0194444,39.8208333
-117.3497222,33.1580556
-84.55,33.9525
-77.3736111,37.6086111
-82.6033333,38.1141667
-83.6,32.6208333
-104.8313889,39.7294444
-76.6441667,39.4811111
-97.0147222,32.9544444
-94.6933333,39.0236111
-71.0833333,41.8458333
-95.6777778,39.0483333
-117.1475,33.4936111
-122.2697222,37.8044444
-90.0488889,35.1494444
-119.7486111,38.9413889
-100.8361111,33.6216667
-123.2961111,46.5705556
-82.4586111,27.9472222
-122.2075,47.6816667
-121.6208333,39.7597222
-79.5047222,42.2538889
-74.5383333,44.1669444
-84.9877778,32.4608333
-84.9877778,32.4608333
-157.7394444,21.4022222
-122.4183333,37.775
-79.5047222,42.2538889
-118.0958333,33.9830556
-94.2813889,39.0169444
-84.2941667,34.0752778
-97.3961111,27.8002778
-76.4116667,40.3408333
-117.2130556,33.5538889
-80.7655556,41.1827778
-83.5966667,33.965
-94.3983333,35.3858333
-74.0108333,41.5033333
-117.1652778,33.1433333
-92.9683333,45.8261111
-82.1647222,38.6241667
-114.9811111,36.0397222
-111.85,40.3916667
-71.2,42.1944444
-115.5294444,32.9786111
-84.7722222,37.6455556
-81.8725,26.6402778
-95.5375,29.6183333
-122.2716667,37.8716667
-111.8219444,33.4222222
-86.5263889,39.1652778
-123.2327778,44.8486111
-74.285,40.5575
-80.4488889,41.2333333
-94.2066667,45.6216667
-80.1938889,25.7738889
-143.6238889,70.1319444
-75.1597222,39.6288889
-87.5558333,37.9747222
-91.5358333,37.6455556
-121.9875,37.5483333
-88.3066667,43.1466667
-87.2169444,30.4211111
-91.5358333,37.6455556
-119.7713889,36.7477778
-85.6252778,38.6522222
-77.1747222,39.6577778
-77.1747222,39.6577778
-104.6086111,38.2544444
-73.1,40.8583333
-88.0577778,41.5894444
-75.2461111,38.5491667
-81.5861111,27.9011111
-119.7713889,36.7477778
-124.1561111,40.5983333
-122.2844444,38.2972222
-85.08,43.5197222
-74.8027778,39.6363889
-86.7844444,36.1658333
-97.4641667,31.0558333
-93.8091667,41.2883333
-86.5861111,34.7302778
-89.0772222,37.76
-119.0177778,35.3733333
-77.6158333,43.1547222
-122.3694444,48.2413889
-80.6083333,28.0833333
-122.1786111,37.8772222
-95.4891667,30.1577778
-98.4933333,29.4238889
-74.1858333,40.8066667
-73.4458333,40.7325
-122.7458333,48.9938889
-122.2075,47.6816667
-93.0861111,31.7605556
-82.7136111,36.5222222
-88.6136111,42.4222222
-118.3941667,37.3636111
-94.88,47.4736111
-102.0775,31.9972222
-78.8988889,35.9938889
-81.1875,35.2619444
-71.4166667,41.7
-69.9916667,41.865
-71.7633333,42.15
-80.2333333,26.0625
-80.2333333,26.0625
-122.2844444,38.2972222
-78.3041667,33.9133333
-85.7594444,38.2541667
-94.1183333,36.3319444
-78.8869444,33.6888889
-77.4755556,38.7508333
-116.5444444,33.8302778
-77.2719444,38.7933333
-74.0063889,40.7141667
-118.1883333,33.7669444
-107.8794444,37.2752778
-122.3308333,47.6063889
-70.9755556,41.9902778
-84.1916667,39.7588889
-84.1916667,39.7588889
-122.4183333,37.775
-75.5247222,39.1580556
-82.4505556,28.5555556
-90.0488889,35.1494444
-76.2855556,36.8466667
-80.6083333,28.0833333
-111.5541667,32.7558333
-71.4552778,42.9955556
-120.0152778,47.8411111
-81.6558333,30.3319444
-82.2758333,27.9833333
-122.4327778,47.1555556
-72.6855556,41.7636111
-73.94,42.8141667
-76.5030556,39.0319444
-97.3372222,37.6922222
-84.3880556,33.7488889
-86.3944444,34.5369444
-77.6494444,37.5058333
-75.3830556,41.4538889
-118.4483333,34.1511111
-86.1580556,39.7683333
-97.5161111,35.4675
-97.3961111,27.8002778
-74.9516667,40.3641667
-104.6086111,38.2544444
-97.4863889,35.3394444
-75.5666667,39.6619444
-122.4869444,48.7597222
-83.3061111,42.5222222
-111.3,47.5002778
-108.9538889,33.8188889
-122.3138889,47.8211111
-118.8366667,34.1705556
-111.9319444,46.5377778
-74.7883333,40.2113889
-111.4972222,40.6461111
-94.3058333,37.7561111
-83.985,34.5325
-119.9652778,37.485
-121.7113889,37.9975
-112.85,34.1625
-121.9866667,38.3566667
-72.5180556,40.8688889
-114.4461111,36.5433333
-77.7491667,39.4575
-122.4275,37.4636111
-81.9322222,34.9494444
-122.2075,47.6816667
-90.9711111,36.2613889
-92.6386111,38.1986111
-79.7922222,36.0725
-74.345,42.8941667
-117.6475,34.0975
-98.8716667,30.275
-94.1641667,33.1136111
-76.9755556,38.5291667
-120.0075,46.3238889
-81.3794444,28.5380556
-105.1013889,40.1672222
-122.0311111,37.3230556
-78.6388889,35.7719444
-70.7366667,43.0880556
-80.1938889,25.7738889
-81.05,41.7711111
-147.3494444,64.7511111
-71.5380556,43.2080556
-77.3666667,35.6125
-118.3080556,34.1808333
-77.1530556,39.0838889
-85.6758333,40.2627778
-95.3630556,29.7630556
-79.9416667,37.2708333
-83.6116667,39.2022222
-121.2713889,38.1302778
-86.5263889,39.1652778
-95.2008333,29.5291667
-122.2916667,47.1855556
-112.0733333,33.4483333
-117.7263889,33.8936111
-118.5416667,34.3916667
-112.1352778,33.9158333
-87.7844444,41.5733333
-96.8,32.7833333
-111.8219444,33.4222222
-86.7844444,36.1658333
-96.3341667,30.6277778
-103.5433333,37.985
-83.3527778,42.3683333
-96.2183333,34.5380556
-75.3963889,40.0891667
-76.4925,38.9783333
-113.8925,45.2425
-122.3308333,47.6063889
-97.7427778,30.2669444
-110.9625,41.2683333
-80.0833333,26.3583333
-94.4844444,36.2675
-118.3955556,34.1486111
-91.53,41.6611111
-117.1563889,32.7152778
-94.5783333,39.0997222
-80.5666667,39.8269444
-119.86,34.4133333
-79.0480556,33.8358333
-90.2594444,32.8263889
-118.2427778,34.0522222
-80.8433333,35.2269444
-76.9341667,40.29
-76.8847222,40.2736111
-76.6505556,40.2858333
-76.5936111,40.3088889
-76.3952778,40.1633333
-76.8847222,40.2736111
-122.4869444,48.7597222
-82.9530556,39.7155556
-118.2427778,34.0522222
-86.8025,33.5205556
-78.6388889,35.7719444
-80.1758333,33.0183333
-80.0730556,26.4611111
-121.2897222,37.9577778
-81.7894444,31.2291667
-74.1441667,41.0886111
-78.9733333,33.6058333
-117.9983333,33.6602778
-73.2458333,42.45
-76.6022222,39.4013889
-97.5161111,35.4675
-104.9713889,39.8680556
-75.9219444,39.8916667
-72.1936111,41.3252778
-74.1441667,41.0886111
-77.2719444,42.7047222
-71.8130556,42.9875
-89.8830556,38.7291667
-73.7594444,42.7469444
-122.4608333,37.7058333
-118.4902778,34.0194444
-75.3880556,39.9166667
-118.1883333,33.7669444
-74.0063889,40.7141667
-82.575,27.4986111
-81.3794444,28.5380556
-76.3058333,40.0377778
-84.0336111,34.1063889
-105.0808333,39.7047222
-122.4430556,47.2530556
-122.3327778,48.4213889
-77.6158333,43.1547222
-76.0325,42.4416667
-122.1419444,37.4419444
-122.8219444,47.0344444
-80.1758333,33.0183333
-90.0488889,35.1494444
-156.5047222,20.8911111
-90.6263889,38.8002778
-79.8983333,40.1377778
-88.0261111,42.4105556
-87.8611111,41.12
-121.3705556,38.4088889
-72.1694444,44.3288889
-122.9072222,46.1469444
-79.9961111,40.4405556
-95.0477778,34.7513889
-82.2025,38.8097222
-71.4680556,42.7652778
-82.7394444,39.4733333
-88.5444444,42.6727778
-71.1288889,44.0536111
-122.0852778,37.6941667
-81.9222222,41.4847222
-71.4383333,42.5791667
-71.6758333,43.1913889
-71.9855556,43.4138889
-71.8172222,43.2805556
-80.9272222,29.0255556
-93.2980556,37.2152778
-76.6125,39.2902778
-123.3405556,43.2166667
-80.8433333,35.2269444
-89.26,31.3463889
-121.8938889,37.3394444
-70.7633333,41.7
-123.3405556,43.2166667
-104.9841667,39.7391667
-105.0808333,39.7047222
-104.8652778,39.9205556
-116.2025,43.6136111
-84.3694444,39.6261111
-117.9405556,33.7738889
-80.0133333,33.1958333
-84.8,34.165
-117.2722222,33.685
-82.3852778,33.4130556
-87.9063889,43.0388889
-82.1983333,33.4502778
-147.3494444,64.7511111
-104.9841667,39.7391667
-112.1258333,35.9736111
-92.4341667,31.3222222
-79.7922222,36.0725
-118.7805556,34.2694444
-83.0458333,42.3313889
-75.195,40.9866667
-105.0891667,39.9936111
-90.6263889,38.8002778
-71.1555556,41.7013889
-104.9841667,39.7391667
-124.2175,43.4930556
-91.1544444,30.4505556
-86.1580556,39.7683333
-94.9222222,39.3111111
-86.5380556,36.4513889
-81.1,32.0833333
-122.2916667,47.1855556
-103.2222222,38.0666667
-94.6555556,39.0277778
-84.8766667,35.1594444
-94.5783333,39.0997222
-104.8208333,38.8338889
-113.1166667,40.7086111
-83.1794444,42.1741667
-95.3630556,29.7630556
-104.9841667,39.7391667
-106.4863889,31.7586111
-77.4291667,38.8402778
-117.9244444,33.8702778
-77.0844444,38.8902778
-77.0472222,38.8047222
-71.8027778,42.5833333
-121.9866667,38.3566667
-77.0844444,38.8902778
-157.8583333,21.3069444
-89.0388889,42.3472222
-110.9258333,32.2216667
-84.8766667,35.1594444
-119.4866667,46.2633333
-78.8869444,33.6888889
-92.445,31.3111111
-95.7652778,32.8744444
-94.2813889,39.0169444
-94.2813889,39.0169444
-71.5380556,41.5775
-75.1,40.5652778
-112.0469444,33.0580556
-94.3677778,36.8688889
-94.3677778,36.8688889
-122.3308333,47.6063889
-79.7177778,33.4858333
-88.8852778,30.3958333
-73.9213889,41.7002778
-85.6797222,30.7916667
-73.9491667,40.7447222
-104.9872222,39.6477778
-122.0388889,38.2494444
-76.8847222,40.2736111
-84.3752778,30.1758333
-76.535,38.6861111
-81.7230556,41.4047222
-118.2427778,34.0522222
-80.4075,41.965
-104.9866667,39.8855556
-84.0530556,39.0541667
-70.6202778,41.6661111
-106.0180556,33.0738889
-90.035,40.5580556
-85.9213889,39.2013889
-81.5216667,40.7966667
-119.2911111,36.3302778
-79.7627778,34.1952778
-123.7736111,39.5775
-90.1516667,34.9577778
-93.2941667,37.0433333
-87.65,41.85
-79.1527778,40.6213889
-78.8786111,42.8863889
-122.9658333,42.3136111
-117.5747222,47.4875
-78.28,41.8108333
-86.4958333,30.3933333
-85.3097222,35.0455556
-122.1952778,39.7475
-121.4933333,38.5816667
-72.5641667,41.3580556
-94.4152778,39.0911111
-78.7441667,42.7675
-93.3863889,45.0380556
-117.425,47.6588889
-79.8972222,37.2808333
-96.6469444,39.8411111
-117.8694444,33.8722222
-118.3397222,33.8358333
-122.4183333,37.775
-118.1883333,33.7669444
-118.2427778,34.0522222
-118.4483333,34.1511111
-80.1394444,25.9561111
-117.8894444,34.09
-97.3205556,32.7252778
-117.65,34.0633333
-73.3261111,40.6955556
-87.9888889,41.8897222
-122.4586111,47.4475
-118.2427778,34.0522222
-105.5016667,44.2911111
-110.9258333,32.2216667
-85.2327778,35.1405556
-85.1455556,31.8911111
-117.6616667,33.5016667
-122.6913889,45.2630556
-93.2636111,44.98
-82.4013889,40.0580556
-94.7352778,37.0236111
-81.5961111,31.8466667
-77.3833333,39.7491667
-82.4586111,27.9472222
-75.1183333,40.1205556
-85.6147222,39.9777778
-85.7594444,38.2541667
-76.6022222,39.4013889
-84.2947222,37.7477778
-123.1752778,45.2944444
-94.7686111,30.4525
-88.8277778,30.4111111
-71.4666667,41.85
-82.7913889,27.8394444
-87.7333333,42.0333333
-87.8755556,43.3872222
-120.8455556,37.4947222
-94.3983333,35.3858333
-104.7222222,38.35
-86.8008333,33.4716667
-89.9936111,34.8238889
-90.5038889,43.9786111
-112.0733333,33.4483333
-122.8763889,45.7544444
-71.2097222,42.3369444
-90.6716667,40.4591667
-90.6716667,40.4591667
-111.3,47.5002778
-75.3402778,40.1213889
-88.1391667,42.2588889
-77.9263889,34.5519444
-83.7130556,41.7188889
-96.6386111,32.9125
-84.6769444,34.0658333
-81.1027778,37.3661111
-97.4777778,35.6527778
-72.8075,41.5380556
-90.1569444,38.6825
-73.7930556,41.1327778
-70.6625,42.6158333
-71.0733333,42.5063889
-72.1438889,43.9075
-122.4608333,37.7058333
-70.9361111,42.0805556
-105.0808333,39.7047222
-82.1130556,28.6647222
-71.8905556,44.4288889
-82.7875,27.9091667
-82.7638889,28.0777778
-82.6794444,27.7705556
-82.7638889,28.0777778
-81.795,26.1416667
-81.3147222,29.8944444
-105.1013889,40.1672222
-122.4183333,37.775
-105.1013889,40.1672222
-94.88,47.4736111
-116.2025,43.6136111
-105.1013889,40.1672222
-82.9988889,39.9611111
-123.0208333,44.0463889
-89.4011111,43.0730556
-80.0366667,26.7052778
-84.6155556,40.7713889
-86.7677778,37.9513889
-80.6644444,41.2377778
-117.7513889,34.0552778
-115.1363889,36.175
-117.8894444,34.09
-122.0313889,47.5302778
-85.0588889,41.3669444
-104.8313889,39.7294444
-112.315,34.61
-96.1025,29.3113889
-122.3033333,47.9447222
-117.425,47.6588889
-122.3905556,40.5866667
-88.9936111,40.4841667
-122.1202778,47.6741667
-90.4811111,38.7838889
-71.5125,42.5375
-97.9522222,35.1936111
-86.1302778,30.3183333
-122.0297222,36.9741667
-79.9416667,37.2708333
-84.3880556,33.7488889
-117.8669444,33.7455556
-118.0344444,34.1397222
-91.3652778,35.2822222
-97.4391667,35.2225
-106.4863889,31.7586111
-88.2338889,30.5066667
-122.4430556,47.2530556
-122.2336111,47.3811111
-123.0855556,44.0522222
-121.3711111,38.6858333
-121.2347222,38.7908333
-115.1166667,36.1988889
-120.1772222,39.8044444
-122.675,45.5236111
-96.6386111,32.9125
-81.7641667,40.8436111
-88.2586111,34.2347222
-84.2483333,42.1058333
-112.0733333,33.4483333
-117.8522222,33.7877778
-116.9669444,34.4438889
-83.7380556,43.3316667
-122.3308333,47.6063889
-81.4411111,27.4952778
-71.3677778,42.5997222
-78.9455556,34.9702778
-114.1805556,48.3725
-76.7027778,42.7538889
-95.5091667,36.1511111
-87.8102778,41.7880556
-76.3952778,40.1633333
-76.5155556,40.3294444
-94.6705556,38.9822222
-78.6091667,35.3061111
-122.3466667,37.9358333
-75.3127778,42.3252778
-77.4288889,39.0061111
-87.7844444,41.5733333
-73.8783333,40.7363889
-81.69,30.7997222
